0.194	5.47	3.14	-5	-2.33
0.2	5.3	3.14	-5	-2.16
0.205	5.14	3.14	-4.49	-2
0.205	5.14	3.14	-4.49	-2
0.206	5.09	3.14	-4.23	-1.95
0.206	5.09	3.14	-4.23	-1.95
0.206	5.08	3.14	-4.18	-1.94
0.206	5.08	3.14	-4.18	-1.94
0.21	4.95	3.14	-3.62	-1.81
0.21	4.95	3.14	-3.62	-1.81
0.21	4.93	3.14	-3.54	-1.79
0.21	4.93	3.14	-3.54	-1.79
0.213	4.81	3.14	-3.12	-1.67
0.213	4.81	3.14	-3.12	-1.67
0.214	4.78	3.14	-3.04	-1.64
0.214	4.78	3.14	-3.04	-1.64
0.218	4.63	3.14	-2.63	-1.49
0.218	4.63	3.14	-2.63	-1.49
0.22	4.54	3.14	-2.42	-1.4
0.221	4.49	3.14	-2.29	-1.34
0.221	4.49	3.14	-2.29	-1.34
0.222	4.47	3.14	-2.27	-1.33
0.222	4.47	3.14	-2.27	-1.33
0.225	4.34	3.14	-1.99	-1.19
0.225	4.34	3.14	-1.99	-1.19
0.228	4.19	3.14	-1.73	-1.04
0.228	4.19	3.14	-1.73	-1.04
0.229	4.14	3.14	-1.66	-1
0.229	4.14	3.14	-1.66	-1
0.232	4.04	3.14	-1.48	-0.896
0.232	4.04	3.14	-1.48	-0.896
0.235	3.89	3.14	-1.25	-0.746
0.235	3.89	3.14	-1.25	-0.746
0.237	3.81	3.14	-1.13	-0.667
0.237	3.81	3.14	-1.13	-0.667
0.237	3.81	3.14	-1.13	-0.667
0.238	3.74	3.14	-1.01	-0.597
0.238	3.74	3.14	-1.01	-0.597
0.24	3.67	3.14	-0.901	-0.525
0.242	3.59	3.14	-0.779	-0.448
0.242	3.59	3.14	-0.779	-0.448
0.244	3.5	3.14	-0.636	-0.357
0.244	3.5	3.14	-0.636	-0.357
0.244	3.48	3.14	-0.598	-0.333
0.244	3.48	3.14	-0.598	-0.333
0.245	3.44	3.14	-0.539	-0.299
0.245	3.44	3.14	-0.539	-0.299
0.248	3.29	3.14	-0.28	-0.149
0.248	3.29	3.14	-0.28	-0.149
0.252	3.14	3.14	-0	-0
0.252	3.14	3.14	0	0
0.255	3	3.14	0.438	0.136
0.255	3	3.14	0.438	0.136
0.256	2.98	3.14	0.51	0.16
0.256	2.98	3.14	0.51	0.16
0.258	2.87	3.14	0.833	0.273
0.258	2.87	3.14	0.833	0.273
0.259	2.82	3.14	0.964	0.32
0.259	2.82	3.14	0.964	0.32
0.26	2.8	3.14	1.03	0.345
0.262	2.73	3.14	1.2	0.409
0.262	2.73	3.14	1.2	0.409
0.263	2.66	3.14	1.39	0.48
0.263	2.66	3.14	1.39	0.48
0.265	2.6	3.14	1.55	0.546
0.265	2.6	3.14	1.55	0.546
0.267	2.5	3.14	1.8	0.64
0.267	2.5	3.14	1.8	0.64
0.268	2.46	3.14	1.91	0.682
0.268	2.46	3.14	1.91	0.682
0.271	2.35	3.14	2.21	0.795
0.272	2.34	3.14	2.22	0.8
0.272	2.34	3.14	2.22	0.8
0.272	2.32	3.14	2.27	0.819
0.272	2.32	3.14	2.27	0.819
0.276	2.19	3.14	2.65	0.955
0.276	2.19	3.14	2.65	0.955
0.276	2.18	3.14	2.67	0.96
0.276	2.18	3.14	2.67	0.96
0.28	2.05	3.14	3.07	1.09
0.28	2.05	3.14	3.07	1.09
0.28	2.05	3.14	3.08	1.09
0.28	2.04	3.14	3.1	1.1
0.281	2.02	3.14	3.17	1.12
0.281	2.02	3.14	3.17	1.12
0.282	1.98	3.14	3.31	1.16
0.284	1.91	3.14	3.54	1.23
0.284	1.91	3.14	3.54	1.23
0.286	1.86	3.14	3.74	1.28
0.286	1.86	3.14	3.74	1.28
0.289	1.78	3.14	4.08	1.36
0.289	1.78	3.14	4.08	1.36
0.292	1.7	3.14	4.43	1.44
0.292	1.7	3.14	4.43	1.44
0.295	1.64	3.14	4.73	1.5
0.295	1.64	3.14	4.73	1.5
0.3	1.54	3.14	5.3	1.6
0.3	1.54	3.14	5.31	1.6
0.3	1.54	3.14	5.31	1.6
0.302	1.5	3.14	5.55	1.64
0.302	1.5	3.14	5.55	1.64
0.307	1.45	3.14	5.98	1.7
0.312	1.41	3.14	6.28	1.73
0.32	1.4	3.14	6.38	1.75
0.333	1.5	3.14	5.55	1.64
0.333	1.5	3.14	5.55	1.64
0.335	1.54	3.14	5.31	1.6
0.335	1.54	3.14	5.31	1.6
0.34	1.63	3.14	4.79	1.51
0.34	1.64	3.14	4.73	1.5
0.34	1.64	3.14	4.73	1.5
0.343	1.7	3.14	4.43	1.44
0.343	1.7	3.14	4.43	1.44
0.347	1.78	3.14	4.08	1.36
0.347	1.78	3.14	4.08	1.36
0.35	1.86	3.14	3.74	1.28
0.35	1.86	3.14	3.74	1.28
0.352	1.91	3.14	3.54	1.23
0.352	1.91	3.14	3.54	1.23
0.356	2.02	3.14	3.17	1.12
0.356	2.02	3.14	3.17	1.12
0.357	2.05	3.14	3.07	1.09
0.357	2.05	3.14	3.07	1.09
0.36	2.14	3.14	2.8	1
0.361	2.18	3.14	2.67	0.96
0.361	2.18	3.14	2.67	0.96
0.362	2.19	3.14	2.65	0.955
0.362	2.19	3.14	2.65	0.955
0.366	2.32	3.14	2.27	0.819
0.366	2.32	3.14	2.27	0.819
0.367	2.34	3.14	2.22	0.8
0.367	2.34	3.14	2.22	0.8
0.37	2.46	3.14	1.91	0.682
0.37	2.46	3.14	1.91	0.682
0.372	2.5	3.14	1.8	0.64
0.372	2.5	3.14	1.8	0.64
0.375	2.6	3.14	1.55	0.546
0.375	2.6	3.14	1.55	0.546
0.377	2.66	3.14	1.39	0.48
0.377	2.66	3.14	1.39	0.48
0.379	2.73	3.14	1.2	0.409
0.379	2.73	3.14	1.2	0.409
0.38	2.77	3.14	1.1	0.37
0.382	2.82	3.14	0.964	0.32
0.382	2.82	3.14	0.964	0.32
0.383	2.87	3.14	0.833	0.273
0.383	2.87	3.14	0.833	0.273
0.386	2.98	3.14	0.51	0.16
0.386	2.98	3.14	0.51	0.16
0.387	3	3.14	0.438	0.136
0.387	3	3.14	0.438	0.136
0.391	3.14	3.14	0	0
0.391	3.14	3.14	-0	-0
0.396	3.29	3.14	-0.278	-0.148
0.396	3.29	3.14	-0.28	-0.149
0.396	3.29	3.14	-0.28	-0.149
0.4	3.42	3.14	-0.497	-0.274
0.401	3.44	3.14	-0.539	-0.299
0.401	3.44	3.14	-0.539	-0.299
0.402	3.48	3.14	-0.598	-0.333
0.402	3.48	3.14	-0.598	-0.333
0.403	3.5	3.14	-0.636	-0.357
0.403	3.5	3.14	-0.636	-0.357
0.406	3.59	3.14	-0.779	-0.448
0.406	3.59	3.14	-0.779	-0.448
0.41	3.72	3.14	-0.988	-0.581
0.411	3.74	3.14	-1.01	-0.597
0.411	3.74	3.14	-1.01	-0.597
0.414	3.81	3.14	-1.13	-0.667
0.414	3.81	3.14	-1.13	-0.667
0.417	3.89	3.14	-1.25	-0.746
0.417	3.89	3.14	-1.25	-0.746
0.42	3.97	3.14	-1.38	-0.831
0.423	4.04	3.14	-1.48	-0.896
0.423	4.04	3.14	-1.48	-0.896
0.427	4.14	3.14	-1.66	-1
0.427	4.14	3.14	-1.66	-1
0.429	4.19	3.14	-1.73	-1.04
0.429	4.19	3.14	-1.73	-1.04
0.434	4.28	3.14	-1.9	-1.14
0.437	4.34	3.14	-1.99	-1.19
0.437	4.34	3.14	-1.99	-1.19
0.44	4.39	3.14	-2.11	-1.25
0.445	4.47	3.14	-2.26	-1.33
0.445	4.47	3.14	-2.27	-1.33
0.445	4.47	3.14	-2.27	-1.33
0.446	4.49	3.14	-2.29	-1.34
0.446	4.49	3.14	-2.29	-1.34
0.451	4.55	3.14	-2.43	-1.41
0.455	4.6	3.14	-2.55	-1.46
0.459	4.63	3.14	-2.63	-1.49
0.459	4.63	3.14	-2.63	-1.49
0.46	4.64	3.14	-2.65	-1.5
0.463	4.66	3.14	-2.7	-1.52
0.468	4.68	3.14	-2.76	-1.54
0.476	4.7	3.14	-2.8	-1.56
0.48	4.69	3.14	-2.79	-1.55
0.492	4.63	3.14	-2.63	-1.49
0.492	4.63	3.14	-2.63	-1.49
0.5	4.56	3.14	-2.46	-1.42
0.506	4.49	3.14	-2.29	-1.34
0.506	4.49	3.14	-2.29	-1.34
0.507	4.47	3.14	-2.27	-1.33
0.507	4.47	3.14	-2.27	-1.33
0.512	4.41	3.14	-2.14	-1.27
0.517	4.34	3.14	-2	-1.2
0.517	4.34	3.14	-1.99	-1.19
0.517	4.34	3.14	-1.99	-1.19
0.52	4.28	3.14	-1.89	-1.14
0.525	4.2	3.14	-1.75	-1.05
0.525	4.19	3.14	-1.73	-1.04
0.525	4.19	3.14	-1.73	-1.04
0.528	4.14	3.14	-1.66	-1
0.528	4.14	3.14	-1.66	-1
0.532	4.05	3.14	-1.5	-0.909
0.533	4.04	3.14	-1.48	-0.896
0.533	4.04	3.14	-1.48	-0.896
0.538	3.94	3.14	-1.33	-0.8
0.54	3.89	3.14	-1.25	-0.748
0.54	3.89	3.14	-1.25	-0.746
0.54	3.89	3.14	-1.25	-0.746
0.544	3.81	3.14	-1.13	-0.667
0.544	3.81	3.14	-1.13	-0.667
0.544	3.81	3.14	-1.13	-0.667
0.547	3.74	3.14	-1.01	-0.597
0.547	3.74	3.14	-1.01	-0.597
0.552	3.63	3.14	-0.851	-0.493
0.554	3.59	3.14	-0.779	-0.448
0.554	3.59	3.14	-0.779	-0.448
0.558	3.5	3.14	-0.636	-0.357
0.558	3.5	3.14	-0.636	-0.357
0.559	3.48	3.14	-0.598	-0.333
0.559	3.48	3.14	-0.598	-0.333
0.56	3.44	3.14	-0.545	-0.302
0.56	3.44	3.14	-0.539	-0.299
0.56	3.44	3.14	-0.539	-0.299
0.565	3.33	3.14	-0.356	-0.192
0.567	3.29	3.14	-0.28	-0.149
0.567	3.29	3.14	-0.28	-0.149
0.571	3.19	3.14	-0.084	-0.043
0.573	3.14	3.14	-0	-0
0.573	3.14	3.14	0	0
0.578	3.04	3.14	0.339	0.104
0.579	3	3.14	0.438	0.136
0.579	3	3.14	0.438	0.136
0.58	2.99	3.14	0.482	0.151
0.58	2.98	3.14	0.51	0.16
0.58	2.98	3.14	0.51	0.16
0.584	2.91	3.14	0.715	0.231
0.586	2.87	3.14	0.833	0.273
0.586	2.87	3.14	0.833	0.273
0.588	2.82	3.14	0.964	0.32
0.588	2.82	3.14	0.964	0.32
0.592	2.73	3.14	1.2	0.409
0.592	2.73	3.14	1.2	0.409
0.596	2.66	3.14	1.39	0.48
0.596	2.66	3.14	1.39	0.48
0.6	2.6	3.14	1.55	0.546
0.6	2.6	3.14	1.55	0.546
0.6	2.59	3.14	1.56	0.548
0.601	2.59	3.14	1.58	0.556
0.603	2.54	3.14	1.7	0.6
0.606	2.5	3.14	1.8	0.64
0.606	2.5	3.14	1.8	0.64
0.608	2.46	3.14	1.91	0.682
0.608	2.46	3.14	1.91	0.682
0.613	2.4	3.14	2.08	0.746
0.618	2.34	3.14	2.22	0.8
0.618	2.34	3.14	2.22	0.8
0.619	2.32	3.14	2.27	0.819
0.619	2.32	3.14	2.27	0.819
0.62	2.32	3.14	2.29	0.826
0.624	2.28	3.14	2.39	0.86
0.628	2.24	3.14	2.49	0.897
0.637	2.2	3.14	2.62	0.943
0.64	2.19	3.14	2.64	0.95
0.654	2.2	3.14	2.61	0.939
0.66	2.23	3.14	2.53	0.911
0.672	2.32	3.14	2.27	0.819
0.672	2.32	3.14	2.27	0.819
0.674	2.34	3.14	2.22	0.8
0.674	2.34	3.14	2.22	0.8
0.678	2.39	3.14	2.08	0.749
0.68	2.41	3.14	2.03	0.727
0.684	2.46	3.14	1.91	0.682
0.684	2.46	3.14	1.91	0.682
0.687	2.5	3.14	1.8	0.64
0.687	2.5	3.14	1.8	0.64
0.691	2.57	3.14	1.63	0.574
0.693	2.6	3.14	1.55	0.546
0.693	2.6	3.14	1.55	0.546
0.698	2.66	3.14	1.39	0.48
0.698	2.66	3.14	1.39	0.48
0.7	2.7	3.14	1.28	0.441
0.702	2.73	3.14	1.2	0.409
0.702	2.73	3.14	1.2	0.409
0.707	2.81	3.14	0.998	0.333
0.707	2.82	3.14	0.964	0.32
0.707	2.82	3.14	0.964	0.32
0.71	2.87	3.14	0.833	0.273
0.71	2.87	3.14	0.833	0.273
0.715	2.95	3.14	0.61	0.194
0.717	2.98	3.14	0.51	0.16
0.717	2.98	3.14	0.51	0.16
0.718	3	3.14	0.438	0.136
0.718	3	3.14	0.438	0.136
0.72	3.04	3.14	0.346	0.106
0.725	3.11	3.14	0.094	0.028
0.726	3.14	3.14	0	0
0.726	3.14	3.14	-0	-0
0.733	3.25	3.14	-0.199	-0.104
0.736	3.29	3.14	-0.28	-0.149
0.736	3.29	3.14	-0.28	-0.149
0.74	3.36	3.14	-0.398	-0.216
0.745	3.42	3.14	-0.514	-0.284
0.746	3.44	3.14	-0.539	-0.299
0.746	3.44	3.14	-0.539	-0.299
0.748	3.48	3.14	-0.598	-0.333
0.748	3.48	3.14	-0.598	-0.333
0.75	3.5	3.14	-0.636	-0.357
0.75	3.5	3.14	-0.636	-0.357
0.755	3.56	3.14	-0.731	-0.417
0.757	3.59	3.14	-0.779	-0.448
0.757	3.59	3.14	-0.779	-0.448
0.76	3.62	3.14	-0.831	-0.481
0.765	3.67	3.14	-0.911	-0.531
0.771	3.74	3.14	-1.01	-0.597
0.771	3.74	3.14	-1.01	-0.597
0.779	3.8	3.14	-1.11	-0.657
0.78	3.81	3.14	-1.12	-0.665
0.78	3.81	3.14	-1.13	-0.667
0.78	3.81	3.14	-1.13	-0.667
0.786	3.84	3.14	-1.17	-0.7
0.791	3.87	3.14	-1.21	-0.726
0.796	3.89	3.14	-1.25	-0.746
0.796	3.89	3.14	-1.25	-0.746
0.8	3.9	3.14	-1.26	-0.756
0.805	3.9	3.14	-1.27	-0.764
0.813	3.91	3.14	-1.27	-0.765
0.82	3.9	3.14	-1.26	-0.753
0.823	3.89	3.14	-1.25	-0.746
0.823	3.89	3.14	-1.25	-0.746
0.84	3.81	3.14	-1.13	-0.667
0.84	3.81	3.14	-1.13	-0.667
0.84	3.81	3.14	-1.13	-0.667
0.84	3.81	3.14	-1.12	-0.664
0.842	3.79	3.14	-1.1	-0.649
0.847	3.76	3.14	-1.04	-0.616
0.849	3.74	3.14	-1.01	-0.597
0.849	3.74	3.14	-1.01	-0.597
0.857	3.68	3.14	-0.916	-0.535
0.86	3.64	3.14	-0.866	-0.503
0.866	3.59	3.14	-0.779	-0.448
0.866	3.59	3.14	-0.779	-0.448
0.874	3.5	3.14	-0.636	-0.357
0.874	3.5	3.14	-0.636	-0.357
0.876	3.48	3.14	-0.598	-0.333
0.876	3.48	3.14	-0.598	-0.333
0.879	3.44	3.14	-0.539	-0.299
0.879	3.44	3.14	-0.539	-0.299
0.88	3.43	3.14	-0.527	-0.292
0.883	3.4	3.14	-0.468	-0.256
0.888	3.34	3.14	-0.374	-0.202
0.892	3.29	3.14	-0.28	-0.149
0.892	3.29	3.14	-0.28	-0.149
0.9	3.2	3.14	-0.107	-0.056
0.905	3.14	3.14	-0	-0
0.905	3.14	3.14	0	0
0.912	3.05	3.14	0.3	0.092
0.916	3	3.14	0.438	0.136
0.916	3	3.14	0.438	0.136
0.919	2.98	3.14	0.51	0.16
0.919	2.98	3.14	0.51	0.16
0.92	2.97	3.14	0.556	0.176
0.925	2.92	3.14	0.697	0.225
0.93	2.87	3.14	0.833	0.273
0.93	2.87	3.14	0.833	0.273
0.935	2.82	3.14	0.964	0.32
0.935	2.82	3.14	0.964	0.32
0.94	2.78	3.14	1.08	0.364
0.945	2.74	3.14	1.18	0.402
0.946	2.73	3.14	1.2	0.409
0.946	2.73	3.14	1.2	0.409
0.957	2.67	3.14	1.35	0.467
0.96	2.66	3.14	1.39	0.479
0.96	2.66	3.14	1.39	0.48
0.96	2.66	3.14	1.39	0.48
0.974	2.63	3.14	1.46	0.509
0.98	2.63	3.14	1.46	0.509
0.994	2.66	3.14	1.39	0.48
0.994	2.66	3.14	1.39	0.48
1	2.69	3.14	1.32	0.455
1.01	2.72	3.14	1.24	0.423
1.01	2.73	3.14	1.2	0.409
1.01	2.73	3.14	1.2	0.409
1.02	2.81	3.14	0.996	0.332
1.02	2.82	3.14	0.964	0.32
1.02	2.82	3.14	0.964	0.32
1.03	2.87	3.14	0.833	0.273
1.03	2.87	3.14	0.833	0.273
1.03	2.92	3.14	0.692	0.223
1.04	2.98	3.14	0.527	0.166
1.04	2.98	3.14	0.51	0.16
1.04	2.98	3.14	0.51	0.16
1.04	3	3.14	0.438	0.136
1.04	3	3.14	0.438	0.136
1.05	3.05	3.14	0.309	0.095
1.05	3.09	3.14	0.177	0.053
1.06	3.14	3.14	0	0
1.06	3.14	3.14	-0	-0
1.06	3.15	3.14	-0.022	-0.011
1.06	3.19	3.14	-0.098	-0.05
1.07	3.24	3.14	-0.187	-0.098
1.08	3.29	3.14	-0.28	-0.149
1.08	3.29	3.14	-0.28	-0.149
1.08	3.31	3.14	-0.312	-0.167
1.09	3.34	3.14	-0.367	-0.198
1.09	3.38	3.14	-0.442	-0.241
1.1	3.42	3.14	-0.513	-0.283
1.1	3.44	3.14	-0.539	-0.299
1.1	3.44	3.14	-0.539	-0.299
1.11	3.48	3.14	-0.598	-0.333
1.11	3.48	3.14	-0.598	-0.333
1.12	3.49	3.14	-0.624	-0.35
1.12	3.5	3.14	-0.636	-0.357
1.12	3.5	3.14	-0.636	-0.357
1.13	3.51	3.14	-0.647	-0.364
1.14	3.51	3.14	-0.649	-0.365
1.14	3.51	3.14	-0.647	-0.364
1.15	3.5	3.14	-0.636	-0.357
1.15	3.5	3.14	-0.636	-0.357
1.16	3.48	3.14	-0.598	-0.333
1.16	3.48	3.14	-0.598	-0.333
1.16	3.47	3.14	-0.59	-0.329
1.17	3.46	3.14	-0.565	-0.314
1.17	3.44	3.14	-0.539	-0.299
1.17	3.44	3.14	-0.539	-0.299
1.18	3.41	3.14	-0.495	-0.272
1.18	3.39	3.14	-0.458	-0.25
1.19	3.33	3.14	-0.357	-0.193
1.2	3.29	3.14	-0.28	-0.149
1.2	3.29	3.14	-0.28	-0.149
1.2	3.28	3.14	-0.266	-0.142
1.21	3.25	3.14	-0.215	-0.113
1.21	3.22	3.14	-0.146	-0.076
1.22	3.16	3.14	-0.032	-0.016
1.22	3.14	3.14	-0	-0
1.22	3.14	3.14	0	0
1.24	3.03	3.14	0.353	0.109
1.25	3	3.14	0.438	0.136
1.25	3	3.14	0.438	0.136
1.25	2.98	3.14	0.51	0.16
1.25	2.98	3.14	0.51	0.16
1.25	2.96	3.14	0.579	0.183
1.26	2.94	3.14	0.64	0.205
1.26	2.93	3.14	0.658	0.211
1.27	2.9	3.14	0.737	0.239
1.28	2.87	3.14	0.833	0.273
1.28	2.87	3.14	0.833	0.273
1.28	2.87	3.14	0.833	0.273
1.28	2.87	3.14	0.835	0.274
1.28	2.86	3.14	0.847	0.278
1.29	2.86	3.14	0.864	0.284
1.29	2.85	3.14	0.876	0.288
1.3	2.85	3.14	0.874	0.288
1.31	2.87	3.14	0.833	0.273
1.31	2.87	3.14	0.833	0.273
1.32	2.89	3.14	0.785	0.256
1.33	2.91	3.14	0.721	0.233
1.34	2.96	3.14	0.587	0.186
1.35	2.98	3.14	0.51	0.16
1.35	2.98	3.14	0.51	0.16
1.35	3	3.14	0.438	0.136
1.35	3	3.14	0.438	0.136
1.36	3.03	3.14	0.364	0.112
1.36	3.05	3.14	0.309	0.095
1.37	3.09	3.14	0.173	0.052
1.38	3.14	3.14	0	0
1.38	3.14	3.14	-0	-0
1.38	3.14	3.14	-0.001	-0.001
1.38	3.15	3.14	-0.006	-0.003
1.38	3.16	3.14	-0.032	-0.016
1.39	3.18	3.14	-0.07	-0.036
1.4	3.21	3.14	-0.132	-0.069
1.4	3.22	3.14	-0.156	-0.081
1.42	3.27	3.14	-0.248	-0.132
1.42	3.28	3.14	-0.259	-0.138
1.43	3.29	3.14	-0.28	-0.149
1.43	3.29	3.14	-0.28	-0.149
1.44	3.31	3.14	-0.308	-0.165
1.45	3.31	3.14	-0.311	-0.167
1.46	3.31	3.14	-0.305	-0.163
1.47	3.29	3.14	-0.28	-0.149
1.47	3.29	3.14	-0.28	-0.149
1.48	3.27	3.14	-0.252	-0.134
1.49	3.26	3.14	-0.217	-0.114
1.5	3.22	3.14	-0.158	-0.083
1.52	3.16	3.14	-0.034	-0.017
1.52	3.14	3.14	-0	-0
1.52	3.14	3.14	0	0
1.54	3.09	3.14	0.176	0.053
1.55	3.04	3.14	0.331	0.102
1.56	3.03	3.14	0.375	0.116
1.57	3	3.14	0.438	0.136
1.57	3	3.14	0.438	0.136
1.58	2.98	3.14	0.506	0.159
1.58	2.98	3.14	0.51	0.16
1.58	2.98	3.14	0.51	0.16
1.59	2.97	3.14	0.548	0.173
1.6	2.97	3.14	0.557	0.176
1.62	2.98	3.14	0.527	0.166
1.62	2.98	3.14	0.51	0.16
1.62	2.98	3.14	0.51	0.16
1.64	3	3.14	0.438	0.136
1.64	3	3.14	0.438	0.136
1.64	3.01	3.14	0.426	0.132
1.65	3.02	3.14	0.394	0.122
1.65	3.04	3.14	0.345	0.106
1.66	3.06	3.14	0.275	0.084
1.68	3.11	3.14	0.102	0.03
1.69	3.14	3.14	0	0
1.69	3.14	3.14	-0	-0
1.7	3.16	3.14	-0.033	-0.017
1.71	3.17	3.14	-0.061	-0.031
1.72	3.19	3.14	-0.097	-0.05
1.74	3.21	3.14	-0.128	-0.066
1.76	3.21	3.14	-0.126	-0.065
1.78	3.19	3.14	-0.093	-0.048
1.8	3.16	3.14	-0.035	-0.018
1.81	3.14	3.14	-0	-0
1.81	3.14	3.14	0	0
1.82	3.12	3.14	0.069	0.02
1.83	3.1	3.14	0.138	0.041
1.84	3.08	3.14	0.198	0.06
1.86	3.05	3.14	0.302	0.092
1.88	3.03	3.14	0.364	0.112
1.9	3.02	3.14	0.377	0.116
1.92	3.04	3.14	0.344	0.106
1.94	3.06	3.14	0.272	0.083
1.96	3.09	3.14	0.178	0.054
1.98	3.12	3.14	0.08	0.024
